,Energy_Delta,temp,pressure,humidity,wind_speed,clouds_all,SunlightTime/daylength,weather_type,hour,month
44224,132,18.3,1009,69,3.0,77,0.77,5,15,8
44225,160,18.3,1009,69,3.0,77,0.79,5,15,8
44226,502,18.3,1009,69,3.0,77,0.81,5,15,8
44227,1220,18.3,1009,69,3.0,77,0.82,5,15,8
44228,1000,19.0,1008,84,1.8,96,0.84,5,16,8
44229,524,19.0,1008,84,1.8,96,0.85,5,16,8
44230,439,19.0,1008,84,1.8,96,0.87,5,16,8
44231,281,19.0,1008,84,1.8,96,0.89,5,16,8
44232,201,19.6,1008,85,1.1,98,0.9,5,17,8
44233,204,19.6,1008,85,1.1,98,0.92,5,17,8
44234,155,19.6,1008,85,1.1,98,0.94,5,17,8
44235,151,19.6,1008,85,1.1,98,0.95,5,17,8
44236,145,19.4,1008,89,1.6,100,0.97,5,18,8
44237,118,19.4,1008,89,1.6,100,0.98,5,18,8
44238,16,19.4,1008,89,1.6,100,1.0,5,18,8
44239,43,15.1,1007,100,2.1,100,0.03,4,3,8
44240,85,14.7,1007,100,2.2,100,0.05,4,4,8
44241,143,14.7,1007,100,2.2,100,0.07,4,4,8
44242,195,14.7,1007,100,2.2,100,0.08,4,4,8
44243,304,14.7,1007,100,2.2,100,0.1,4,4,8
44244,354,15.7,1007,100,2.2,100,0.11,4,5,8
44245,472,15.7,1007,100,2.2,100,0.13,4,5,8
44246,577,15.7,1007,100,2.2,100,0.15,4,5,8
44247,567,15.7,1007,100,2.2,100,0.16,4,5,8
44248,623,17.1,1007,98,1.7,100,0.18,4,6,8
44249,770,17.1,1007,98,1.7,100,0.2,4,6,8
44250,939,17.1,1007,98,1.7,100,0.21,4,6,8
44251,1282,17.1,1007,98,1.7,100,0.23,4,6,8
44252,1312,18.8,1007,93,1.4,100,0.25,4,7,8
44253,1601,18.8,1007,93,1.4,100,0.26,4,7,8
44254,1993,18.8,1007,93,1.4,100,0.28,4,7,8
44255,2293,18.8,1007,93,1.4,100,0.3,4,7,8
44256,2881,20.7,1007,84,1.3,100,0.31,4,8,8
44257,1956,20.7,1007,84,1.3,100,0.33,4,8,8
44258,932,20.7,1007,84,1.3,100,0.34,4,8,8
44259,1119,20.7,1007,84,1.3,100,0.36,4,8,8
44260,700,21.4,1007,73,1.8,100,0.38,4,9,8
44261,707,21.4,1007,73,1.8,100,0.39,4,9,8
44262,681,21.4,1007,73,1.8,100,0.41,4,9,8
44263,835,21.4,1007,73,1.8,100,0.43,4,9,8
44264,682,21.3,1007,66,1.3,100,0.44,4,10,8
44265,607,21.3,1007,66,1.3,100,0.46,4,10,8
44266,1392,21.3,1007,66,1.3,100,0.48,4,10,8
44267,2167,21.3,1007,66,1.3,100,0.49,4,10,8
44268,1776,22.2,1006,60,2.4,100,0.51,4,11,8
44269,1223,22.2,1006,60,2.4,100,0.52,4,11,8
44270,1530,22.2,1006,60,2.4,100,0.54,4,11,8
44271,1683,22.2,1006,60,2.4,100,0.56,4,11,8
44272,1717,23.5,1005,60,2.9,100,0.57,4,12,8
44273,1298,23.5,1005,60,2.9,100,0.59,4,12,8
44274,1193,23.5,1005,60,2.9,100,0.61,4,12,8
44275,724,23.5,1005,60,2.9,100,0.62,4,12,8
44276,574,23.8,1005,67,2.2,99,0.64,5,13,8
44277,246,23.8,1005,67,2.2,99,0.66,5,13,8
44278,110,23.8,1005,67,2.2,99,0.67,5,13,8
44279,134,23.8,1005,67,2.2,99,0.69,5,13,8
44280,191,21.6,1005,78,2.3,100,0.7,5,14,8
44281,298,21.6,1005,78,2.3,100,0.72,5,14,8
44282,509,21.6,1005,78,2.3,100,0.74,5,14,8
44283,733,21.6,1005,78,2.3,100,0.75,5,14,8
44284,691,19.6,1005,78,1.8,100,0.77,5,15,8
44285,807,19.6,1005,78,1.8,100,0.79,5,15,8
44286,848,19.6,1005,78,1.8,100,0.8,5,15,8
44287,603,19.6,1005,78,1.8,100,0.82,5,15,8
44288,381,20.0,1005,82,1.2,100,0.84,5,16,8
44289,326,20.0,1005,82,1.2,100,0.85,5,16,8
44290,179,20.0,1005,82,1.2,100,0.87,5,16,8
44291,173,20.0,1005,82,1.2,100,0.89,5,16,8
44292,198,19.8,1005,84,2.1,100,0.9,5,17,8
44293,159,19.8,1005,84,2.1,100,0.92,5,17,8
44294,135,19.8,1005,84,2.1,100,0.93,5,17,8
44295,82,19.8,1005,84,2.1,100,0.95,5,17,8
44296,31,19.1,1005,88,2.0,100,0.97,4,18,8
44297,8,19.1,1005,88,2.0,100,0.98,4,18,8
44298,31,14.5,1008,96,2.9,1,0.03,1,3,8
44299,59,14.3,1008,96,2.8,4,0.05,1,4,8
44300,98,14.3,1008,96,2.8,4,0.07,1,4,8
44301,134,14.3,1008,96,2.8,4,0.08,1,4,8
44302,186,14.3,1008,96,2.8,4,0.1,1,4,8
44303,231,15.2,1008,94,3.2,6,0.11,1,5,8
44304,264,15.2,1008,94,3.2,6,0.13,1,5,8
44305,285,15.2,1008,94,3.2,6,0.15,1,5,8
44306,317,15.2,1008,94,3.2,6,0.16,1,5,8
44307,407,17.0,1008,89,3.3,8,0.18,1,6,8
44308,621,17.0,1008,89,3.3,8,0.2,1,6,8
44309,846,17.0,1008,89,3.3,8,0.21,1,6,8
44310,1213,17.0,1008,89,3.3,8,0.23,1,6,8
44311,1517,18.7,1009,81,3.5,7,0.25,1,7,8
44312,1914,18.7,1009,81,3.5,7,0.26,1,7,8
44313,2181,18.7,1009,81,3.5,7,0.28,1,7,8
44314,2445,18.7,1009,81,3.5,7,0.3,1,7,8
44315,2429,19.9,1009,70,3.9,6,0.31,1,8,8
44316,2807,19.9,1009,70,3.9,6,0.33,1,8,8
44317,3187,19.9,1009,70,3.9,6,0.34,1,8,8
44318,3435,19.9,1009,70,3.9,6,0.36,1,8,8
44319,3713,21.6,1009,64,4.4,26,0.38,2,9,8
44320,3882,21.6,1009,64,4.4,26,0.39,2,9,8
44321,2809,21.6,1009,64,4.4,26,0.41,2,9,8
44322,4259,21.6,1009,64,4.4,26,0.43,2,9,8
44323,3556,21.6,1009,59,4.4,27,0.44,2,10,8
44324,3415,21.6,1009,59,4.4,27,0.46,2,10,8
44325,3921,21.6,1009,59,4.4,27,0.48,2,10,8
44326,2659,21.6,1009,59,4.4,27,0.49,2,10,8
44327,3157,22.7,1009,54,4.4,51,0.51,3,11,8
44328,3718,22.7,1009,54,4.4,51,0.52,3,11,8
44329,2421,22.7,1009,54,4.4,51,0.54,3,11,8
44330,3943,22.7,1009,54,4.4,51,0.56,3,11,8
44331,3005,23.6,1009,53,4.5,56,0.57,3,12,8
44332,3523,23.6,1009,53,4.5,56,0.59,3,12,8
44333,3611,23.6,1009,53,4.5,56,0.61,3,12,8
44334,2670,23.6,1009,53,4.5,56,0.62,3,12,8
44335,3459,21.9,1009,56,4.4,69,0.64,5,13,8
44336,2070,21.9,1009,56,4.4,69,0.66,5,13,8
44337,2716,21.9,1009,56,4.4,69,0.67,5,13,8
44338,2854,21.9,1009,56,4.4,69,0.69,5,13,8
44339,2589,23.3,1008,55,4.1,48,0.7,2,14,8
44340,667,23.3,1008,55,4.1,48,0.72,2,14,8
44341,988,23.3,1008,55,4.1,48,0.74,2,14,8
44342,547,23.3,1008,55,4.1,48,0.75,2,14,8
44343,629,24.0,1009,56,4.8,59,0.77,5,15,8
44344,242,24.0,1009,56,4.8,59,0.79,5,15,8
44345,238,24.0,1009,56,4.8,59,0.8,5,15,8
44346,121,24.0,1009,56,4.8,59,0.82,5,15,8
44347,459,18.4,1009,70,4.0,44,0.84,5,16,8
44348,328,18.4,1009,70,4.0,44,0.85,5,16,8
44349,272,18.4,1009,70,4.0,44,0.87,5,16,8
44350,361,18.4,1009,70,4.0,44,0.89,5,16,8
44351,267,18.7,1009,71,3.9,40,0.9,5,17,8
44352,116,18.7,1009,71,3.9,40,0.92,5,17,8
44353,89,18.7,1009,71,3.9,40,0.93,5,17,8
44354,68,18.7,1009,71,3.9,40,0.95,5,17,8
44355,55,17.9,1009,77,3.1,23,0.97,5,18,8
44356,25,17.9,1009,77,3.1,23,0.98,5,18,8
44357,5,17.9,1009,77,3.1,23,1.0,5,18,8
44358,32,13.2,1012,93,3.5,4,0.03,1,3,8
44359,63,13.2,1012,93,3.6,5,0.05,1,4,8
44360,96,13.2,1012,93,3.6,5,0.07,1,4,8
44361,133,13.2,1012,93,3.6,5,0.08,1,4,8
44362,182,13.2,1012,93,3.6,5,0.1,1,4,8
44363,209,14.2,1012,90,3.8,1,0.11,1,5,8
44364,244,14.2,1012,90,3.8,1,0.13,1,5,8
44365,263,14.2,1012,90,3.8,1,0.15,1,5,8
44366,284,14.2,1012,90,3.8,1,0.16,1,5,8
44367,385,15.8,1012,84,4.0,10,0.18,1,6,8
44368,605,15.8,1012,84,4.0,10,0.2,1,6,8
44369,860,15.8,1012,84,4.0,10,0.21,1,6,8
44370,1218,15.8,1012,84,4.0,10,0.23,1,6,8
44371,1527,17.5,1012,77,4.3,11,0.25,2,7,8
44372,1952,17.5,1012,77,4.3,11,0.26,2,7,8
44373,2243,17.5,1012,77,4.3,11,0.28,2,7,8
44374,2510,17.5,1012,77,4.3,11,0.3,2,7,8
44375,2847,19.1,1012,71,4.4,15,0.31,2,8,8
44376,2361,19.1,1012,71,4.4,15,0.33,2,8,8
44377,2348,19.1,1012,71,4.4,15,0.34,2,8,8
44378,2468,19.1,1012,71,4.4,15,0.36,2,8,8
44379,3854,19.8,1012,65,4.2,8,0.38,1,9,8
44380,2668,19.8,1012,65,4.2,8,0.39,1,9,8
44381,3655,19.8,1012,65,4.2,8,0.41,1,9,8
44382,2440,19.8,1012,65,4.2,8,0.43,1,9,8
44383,3757,21.2,1013,58,3.9,9,0.44,1,10,8
44384,4024,21.2,1013,58,3.9,9,0.46,1,10,8
44385,2052,21.2,1013,58,3.9,9,0.48,1,10,8
44386,4436,21.2,1013,58,3.9,9,0.49,1,10,8
44387,4061,22.0,1013,54,3.4,10,0.51,1,11,8
44388,4211,22.0,1013,54,3.4,10,0.52,1,11,8
44389,3669,22.0,1013,54,3.4,10,0.54,1,11,8
44390,3875,22.0,1013,54,3.4,10,0.56,1,11,8
44391,3125,22.4,1013,51,3.2,51,0.57,3,12,8
44392,1967,22.4,1013,51,3.2,51,0.59,3,12,8
44393,2973,22.4,1013,51,3.2,51,0.61,3,12,8
44394,2972,22.4,1013,51,3.2,51,0.62,3,12,8
44395,2365,23.2,1013,51,2.8,79,0.64,3,13,8
44396,2310,23.2,1013,51,2.8,79,0.66,3,13,8
44397,2043,23.2,1013,51,2.8,79,0.67,3,13,8
44398,1938,23.2,1013,51,2.8,79,0.69,3,13,8
44399,1416,23.0,1012,50,2.0,84,0.7,3,14,8
44400,1104,23.0,1012,50,2.0,84,0.72,3,14,8
44401,1396,23.0,1012,50,2.0,84,0.74,3,14,8
44402,1515,23.0,1012,50,2.0,84,0.75,3,14,8
44403,1075,23.5,1012,50,1.3,100,0.77,4,15,8
44404,1172,23.5,1012,50,1.3,100,0.79,4,15,8
44405,915,23.5,1012,50,1.3,100,0.8,4,15,8
44406,664,23.5,1012,50,1.3,100,0.82,4,15,8
44407,512,23.3,1012,50,0.2,94,0.84,4,16,8
44408,504,23.3,1012,50,0.2,94,0.85,4,16,8
44409,338,23.3,1012,50,0.2,94,0.87,4,16,8
44410,371,23.3,1012,50,0.2,94,0.89,4,16,8
44411,279,22.6,1011,50,1.1,99,0.9,4,17,8
44412,183,22.6,1011,50,1.1,99,0.92,4,17,8
44413,121,22.6,1011,50,1.1,99,0.93,4,17,8
44414,62,22.6,1011,50,1.1,99,0.95,4,17,8
44415,28,21.4,1012,61,1.6,100,0.97,4,18,8
44416,10,21.4,1012,61,1.6,100,0.98,4,18,8
44417,16,16.9,1009,82,5.1,100,0.08,5,4,8
44418,74,16.9,1009,82,5.1,100,0.1,5,4,8
44419,41,16.5,1008,83,5.1,100,0.11,5,5,8
44420,108,16.5,1008,83,5.1,100,0.13,5,5,8
44421,110,16.5,1008,83,5.1,100,0.15,5,5,8
44422,292,16.5,1008,83,5.1,100,0.16,5,5,8
44423,563,17.9,1008,81,4.8,92,0.18,5,6,8
44424,517,17.9,1008,81,4.8,92,0.2,5,6,8
44425,530,17.9,1008,81,4.8,92,0.21,5,6,8
44426,897,17.9,1008,81,4.8,92,0.23,5,6,8
44427,834,19.4,1008,79,4.3,95,0.25,4,7,8
44428,1559,19.4,1008,79,4.3,95,0.26,4,7,8
44429,2113,19.4,1008,79,4.3,95,0.28,4,7,8
44430,2318,19.4,1008,79,4.3,95,0.3,4,7,8
44431,2826,22.4,1008,77,4.1,68,0.31,3,8,8
44432,1840,22.4,1008,77,4.1,68,0.33,3,8,8
44433,1108,22.4,1008,77,4.1,68,0.34,3,8,8
44434,778,22.4,1008,77,4.1,68,0.36,3,8,8
44435,2070,23.9,1008,73,4.1,98,0.38,4,9,8
44436,2048,23.9,1008,73,4.1,98,0.39,4,9,8
44437,1811,23.9,1008,73,4.1,98,0.41,4,9,8
44438,2843,23.9,1008,73,4.1,98,0.43,4,9,8
44439,2564,25.0,1009,68,3.2,93,0.44,4,10,8
44440,1552,25.0,1009,68,3.2,93,0.46,4,10,8
44441,2865,25.0,1009,68,3.2,93,0.48,4,10,8
44442,1050,25.0,1009,68,3.2,93,0.49,4,10,8
44443,953,26.2,1009,64,3.7,72,0.51,3,11,8
44444,3233,26.2,1009,64,3.7,72,0.52,3,11,8
44445,3283,26.2,1009,64,3.7,72,0.54,3,11,8
44446,2972,26.2,1009,64,3.7,72,0.56,3,11,8
44447,3414,27.1,1009,59,5.2,59,0.57,3,12,8
44448,3606,27.1,1009,59,5.2,59,0.59,3,12,8
44449,2279,27.1,1009,59,5.2,59,0.61,3,12,8
44450,1568,27.1,1009,59,5.2,59,0.62,3,12,8
44451,1666,27.5,1009,52,5.6,89,0.64,4,13,8
44452,1974,27.5,1009,52,5.6,89,0.66,4,13,8
44453,1544,27.5,1009,52,5.6,89,0.67,4,13,8
44454,752,27.5,1009,52,5.6,89,0.69,4,13,8
44455,1030,27.1,1009,51,5.8,99,0.7,4,14,8
44456,1511,27.1,1009,51,5.8,99,0.72,4,14,8
44457,873,27.1,1009,51,5.8,99,0.74,4,14,8
44458,1510,27.1,1009,51,5.8,99,0.75,4,14,8
44459,1374,26.8,1009,51,5.1,93,0.77,4,15,8
44460,928,26.8,1009,51,5.1,93,0.79,4,15,8
44461,1175,26.8,1009,51,5.1,93,0.8,4,15,8
44462,702,26.8,1009,51,5.1,93,0.82,4,15,8
44463,766,26.8,1010,55,4.7,89,0.84,5,16,8
44464,532,26.8,1010,55,4.7,89,0.85,5,16,8
44465,374,26.8,1010,55,4.7,89,0.87,5,16,8
44466,211,26.8,1010,55,4.7,89,0.89,5,16,8
44467,195,25.8,1010,58,4.1,50,0.9,2,17,8
44468,191,25.8,1010,58,4.1,50,0.92,2,17,8
44469,115,25.8,1010,58,4.1,50,0.93,2,17,8
44470,59,25.8,1010,58,4.1,50,0.95,2,17,8
44471,29,24.4,1011,61,2.9,40,0.97,2,18,8
44472,15,24.4,1011,61,2.9,40,0.98,2,18,8
44473,33,15.3,1014,78,3.2,10,0.03,1,3,8
44474,61,15.3,1014,80,3.7,4,0.05,1,4,8
44475,107,15.3,1014,80,3.7,4,0.07,1,4,8
44476,147,15.3,1014,80,3.7,4,0.08,1,4,8
44477,248,15.3,1014,80,3.7,4,0.1,1,4,8
44478,294,16.4,1015,77,4.2,2,0.12,1,5,8
44479,319,16.4,1015,77,4.2,2,0.13,1,5,8
44480,262,16.4,1015,77,4.2,2,0.15,1,5,8
44481,320,16.4,1015,77,4.2,2,0.17,1,5,8
44482,404,19.0,1015,70,4.2,1,0.18,1,6,8
44483,593,19.0,1015,70,4.2,1,0.2,1,6,8
44484,776,19.0,1015,70,4.2,1,0.22,1,6,8
44485,1173,19.0,1015,70,4.2,1,0.23,1,6,8
44486,1531,21.1,1015,62,4.8,0,0.25,1,7,8
44487,1939,21.1,1015,62,4.8,0,0.27,1,7,8
44488,2161,21.1,1015,62,4.8,0,0.28,1,7,8
44489,2343,21.1,1015,62,4.8,0,0.3,1,7,8
44490,2842,22.5,1015,53,5.5,0,0.32,1,8,8
44491,3244,22.5,1015,53,5.5,0,0.33,1,8,8
44492,3420,22.5,1015,53,5.5,0,0.35,1,8,8
44493,3492,22.5,1015,53,5.5,0,0.37,1,8,8
44494,3625,24.1,1015,47,5.6,2,0.38,1,9,8
44495,3569,24.1,1015,47,5.6,2,0.4,1,9,8
44496,3439,24.1,1015,47,5.6,2,0.42,1,9,8
44497,2522,24.1,1015,47,5.6,2,0.43,1,9,8
44498,3268,24.5,1015,43,6.1,78,0.45,3,10,8
44499,4208,24.5,1015,43,6.1,78,0.47,3,10,8
44500,1750,24.5,1015,43,6.1,78,0.48,3,10,8
44501,2285,24.5,1015,43,6.1,78,0.5,3,10,8
44502,3408,24.2,1015,42,5.6,90,0.52,4,11,8
44503,3065,24.2,1015,42,5.6,90,0.53,4,11,8
44504,3486,24.2,1015,42,5.6,90,0.55,4,11,8
44505,2917,24.2,1015,42,5.6,90,0.57,4,11,8
44506,3254,25.8,1014,41,5.6,97,0.58,4,12,8
44507,3697,25.8,1014,41,5.6,97,0.6,4,12,8
44508,3336,25.8,1014,41,5.6,97,0.62,4,12,8
44509,3671,25.8,1014,41,5.6,97,0.63,4,12,8
44510,3500,25.6,1014,43,5.2,99,0.65,4,13,8
44511,3190,25.6,1014,43,5.2,99,0.67,4,13,8
44512,3189,25.6,1014,43,5.2,99,0.68,4,13,8
44513,2619,25.6,1014,43,5.2,99,0.7,4,13,8
44514,1085,26.0,1014,42,4.7,89,0.72,4,14,8
44515,1865,26.0,1014,42,4.7,89,0.73,4,14,8
44516,2085,26.0,1014,42,4.7,89,0.75,4,14,8
44517,1545,26.0,1014,42,4.7,89,0.77,4,14,8
44518,1196,26.3,1014,45,2.8,86,0.78,4,15,8
44519,875,26.3,1014,45,2.8,86,0.8,4,15,8
44520,825,26.3,1014,45,2.8,86,0.82,4,15,8
44521,1041,26.3,1014,45,2.8,86,0.83,4,15,8
44522,872,26.5,1013,46,1.8,64,0.85,3,16,8
44523,547,26.5,1013,46,1.8,64,0.87,3,16,8
44524,244,26.5,1013,46,1.8,64,0.88,3,16,8
44525,229,26.5,1013,46,1.8,64,0.9,3,16,8
44526,176,25.8,1013,47,1.0,45,0.92,2,17,8
44527,153,25.8,1013,47,1.0,45,0.93,2,17,8
44528,151,25.8,1013,47,1.0,45,0.95,2,17,8
44529,90,25.8,1013,47,1.0,45,0.97,2,17,8
44530,28,22.8,1013,48,1.5,91,0.98,4,18,8
44531,6,22.8,1013,48,1.5,91,1.0,4,18,8
44532,86,16.7,1012,75,2.5,99,0.1,4,4,8
44533,152,16.0,1012,78,2.0,88,0.12,5,5,8
44534,215,16.0,1012,78,2.0,88,0.13,5,5,8
44535,222,16.0,1012,78,2.0,88,0.15,5,5,8
44536,184,16.0,1012,78,2.0,88,0.17,5,5,8
44537,349,16.7,1013,81,1.4,89,0.18,5,6,8
44538,593,16.7,1013,81,1.4,89,0.2,5,6,8
44539,604,16.7,1013,81,1.4,89,0.22,5,6,8
44540,929,16.7,1013,81,1.4,89,0.23,5,6,8
44541,824,18.3,1013,84,0.8,90,0.25,4,7,8
44542,1025,18.3,1013,84,0.8,90,0.27,4,7,8
44543,929,18.3,1013,84,0.8,90,0.28,4,7,8
44544,823,18.3,1013,84,0.8,90,0.3,4,7,8
44545,1131,18.7,1014,80,1.6,85,0.32,4,8,8
44546,2085,18.7,1014,80,1.6,85,0.33,4,8,8
44547,3337,18.7,1014,80,1.6,85,0.35,4,8,8
44548,3283,18.7,1014,80,1.6,85,0.37,4,8,8
44549,3641,20.3,1014,74,2.9,97,0.38,4,9,8
44550,1848,20.3,1014,74,2.9,97,0.4,4,9,8
44551,3715,20.3,1014,74,2.9,97,0.42,4,9,8
44552,3998,20.3,1014,74,2.9,97,0.43,4,9,8
44553,3609,22.2,1014,66,3.3,99,0.45,4,10,8
44554,2935,22.2,1014,66,3.3,99,0.47,4,10,8
44555,3661,22.2,1014,66,3.3,99,0.48,4,10,8
44556,2394,22.2,1014,66,3.3,99,0.5,4,10,8
44557,3009,23.2,1013,62,3.3,98,0.52,4,11,8
44558,4188,23.2,1013,62,3.3,98,0.53,4,11,8
44559,2509,23.2,1013,62,3.3,98,0.55,4,11,8
44560,3555,23.2,1013,62,3.3,98,0.57,4,11,8
44561,2126,23.2,1014,58,4.2,100,0.58,4,12,8
44562,1480,23.2,1014,58,4.2,100,0.6,4,12,8
44563,1451,23.2,1014,58,4.2,100,0.62,4,12,8
44564,1144,23.2,1014,58,4.2,100,0.63,4,12,8
44565,1163,23.0,1014,57,4.2,100,0.65,4,13,8
44566,1102,23.0,1014,57,4.2,100,0.67,4,13,8
44567,1098,23.0,1014,57,4.2,100,0.68,4,13,8
44568,1287,23.0,1014,57,4.2,100,0.7,4,13,8
44569,1119,22.7,1014,54,4.0,99,0.72,4,14,8
44570,1053,22.7,1014,54,4.0,99,0.73,4,14,8
44571,723,22.7,1014,54,4.0,99,0.75,4,14,8
44572,507,22.7,1014,54,4.0,99,0.77,4,14,8
44573,499,22.2,1013,51,3.7,100,0.78,4,15,8
44574,687,22.2,1013,51,3.7,100,0.8,4,15,8
44575,824,22.2,1013,51,3.7,100,0.82,4,15,8
44576,686,22.2,1013,51,3.7,100,0.83,4,15,8
44577,438,22.3,1013,52,3.1,100,0.85,4,16,8
44578,340,22.3,1013,52,3.1,100,0.87,4,16,8
44579,233,22.3,1013,52,3.1,100,0.88,4,16,8
44580,189,22.3,1013,52,3.1,100,0.9,4,16,8
44581,158,21.5,1013,55,2.3,100,0.92,4,17,8
44582,151,21.5,1013,55,2.3,100,0.93,4,17,8
44583,174,21.5,1013,55,2.3,100,0.95,4,17,8
44584,164,21.5,1013,55,2.3,100,0.97,4,17,8
44585,48,20.6,1013,57,1.9,99,0.98,4,18,8
44586,20,20.6,1013,57,1.9,99,1.0,4,18,8
44587,18,13.3,1012,83,3.1,34,0.03,2,3,8
44588,54,14.3,1012,84,3.7,87,0.05,4,4,8
44589,123,14.3,1012,84,3.7,87,0.07,4,4,8
44590,190,14.3,1012,84,3.7,87,0.08,4,4,8
44591,177,14.3,1012,84,3.7,87,0.1,4,4,8
44592,217,15.4,1012,83,4.2,70,0.12,5,5,8
44593,363,15.4,1012,83,4.2,70,0.13,5,5,8
44594,534,15.4,1012,83,4.2,70,0.15,5,5,8
44595,484,15.4,1012,83,4.2,70,0.17,5,5,8
44596,586,16.6,1013,80,4.6,45,0.18,5,6,8
44597,566,16.6,1013,80,4.6,45,0.2,5,6,8
44598,1032,16.6,1013,80,4.6,45,0.22,5,6,8
44599,1375,16.6,1013,80,4.6,45,0.23,5,6,8
44600,997,17.8,1013,73,5.2,19,0.25,2,7,8
44601,2032,17.8,1013,73,5.2,19,0.27,2,7,8
44602,2274,17.8,1013,73,5.2,19,0.28,2,7,8
44603,2522,17.8,1013,73,5.2,19,0.3,2,7,8
44604,1969,18.3,1013,65,6.0,38,0.32,2,8,8
44605,1994,18.3,1013,65,6.0,38,0.33,2,8,8
44606,2114,18.3,1013,65,6.0,38,0.35,2,8,8
44607,1391,18.3,1013,65,6.0,38,0.37,2,8,8
44608,3418,19.7,1013,61,6.3,23,0.38,2,9,8
44609,3843,19.7,1013,61,6.3,23,0.4,2,9,8
44610,4270,19.7,1013,61,6.3,23,0.42,2,9,8
44611,2950,19.7,1013,61,6.3,23,0.43,2,9,8
44612,3967,20.6,1013,58,6.2,18,0.45,2,10,8
44613,3023,20.6,1013,58,6.2,18,0.47,2,10,8
44614,3183,20.6,1013,58,6.2,18,0.48,2,10,8
44615,3917,20.6,1013,58,6.2,18,0.5,2,10,8
44616,3901,21.3,1013,54,6.4,25,0.52,2,11,8
44617,2032,21.3,1013,54,6.4,25,0.53,2,11,8
44618,3927,21.3,1013,54,6.4,25,0.55,2,11,8
44619,1591,21.3,1013,54,6.4,25,0.57,2,11,8
44620,1226,20.9,1013,53,6.2,24,0.58,2,12,8
44621,1276,20.9,1013,53,6.2,24,0.6,2,12,8
44622,1198,20.9,1013,53,6.2,24,0.62,2,12,8
44623,2450,20.9,1013,53,6.2,24,0.63,2,12,8
44624,2596,21.1,1013,54,6.5,49,0.65,2,13,8
44625,3072,21.1,1013,54,6.5,49,0.67,2,13,8
44626,2048,21.1,1013,54,6.5,49,0.68,2,13,8
44627,2016,21.1,1013,54,6.5,49,0.7,2,13,8
44628,1452,21.3,1014,55,6.0,60,0.72,3,14,8
44629,2001,21.3,1014,55,6.0,60,0.73,3,14,8
44630,1441,21.3,1014,55,6.0,60,0.75,3,14,8
44631,636,21.3,1014,55,6.0,60,0.77,3,14,8
44632,175,21.1,1014,54,4.9,49,0.78,2,15,8
44633,1330,21.1,1014,54,4.9,49,0.8,2,15,8
44634,1385,21.1,1014,54,4.9,49,0.82,2,15,8
44635,1022,21.1,1014,54,4.9,49,0.83,2,15,8
44636,304,19.6,1014,63,5.3,33,0.85,5,16,8
44637,524,19.6,1014,63,5.3,33,0.87,5,16,8
44638,486,19.6,1014,63,5.3,33,0.88,5,16,8
44639,375,19.6,1014,63,5.3,33,0.9,5,16,8
44640,264,17.1,1014,67,5.0,33,0.92,2,17,8
44641,175,17.1,1014,67,5.0,33,0.93,2,17,8
44642,126,17.1,1014,67,5.0,33,0.95,2,17,8
44643,69,17.1,1014,67,5.0,33,0.97,2,17,8
44644,37,16.1,1014,70,4.2,73,0.98,3,18,8
44645,13,16.1,1014,70,4.2,73,1.0,3,18,8
44646,5,8.6,1016,92,2.5,40,0.03,2,3,8
44647,44,8.9,1016,94,2.3,8,0.05,1,4,8
44648,103,8.9,1016,94,2.3,8,0.07,1,4,8
44649,113,8.9,1016,94,2.3,8,0.08,1,4,8
44650,113,8.9,1016,94,2.3,8,0.1,1,4,8
44651,179,10.3,1016,92,3.0,8,0.12,1,5,8
44652,276,10.3,1016,92,3.0,8,0.13,1,5,8
44653,411,10.3,1016,92,3.0,8,0.15,1,5,8
44654,503,10.3,1016,92,3.0,8,0.17,1,5,8
44655,527,12.4,1017,85,3.3,15,0.18,2,6,8
44656,644,12.4,1017,85,3.3,15,0.2,2,6,8
44657,857,12.4,1017,85,3.3,15,0.22,2,6,8
44658,1255,12.4,1017,85,3.3,15,0.23,2,6,8
44659,1525,14.4,1017,76,3.6,12,0.25,2,7,8
44660,2202,14.4,1017,76,3.6,12,0.28,2,7,8
44661,2443,14.4,1017,76,3.6,12,0.3,2,7,8
44662,2503,16.5,1016,65,3.9,36,0.32,2,8,8
44663,2856,16.5,1016,65,3.9,36,0.33,2,8,8
44664,2831,16.5,1016,65,3.9,36,0.35,2,8,8
44665,3279,16.5,1016,65,3.9,36,0.37,2,8,8
44666,3678,16.9,1016,62,4.5,24,0.38,2,9,8
44667,4212,18.1,1016,58,5.0,45,0.47,2,10,8
44668,3036,18.1,1016,58,5.0,45,0.48,2,10,8
44669,4245,18.1,1016,58,5.0,45,0.5,2,10,8
44670,4274,19.8,1016,56,5.4,56,0.52,3,11,8
44671,4200,19.8,1016,56,5.4,56,0.53,3,11,8
44672,3660,19.8,1016,56,5.4,56,0.55,3,11,8
44673,4057,19.8,1016,56,5.4,56,0.57,3,11,8
44674,2290,19.1,1016,50,5.5,55,0.58,3,12,8
44675,763,19.1,1016,50,5.5,55,0.6,3,12,8
44676,2230,19.1,1016,50,5.5,55,0.62,3,12,8
44677,2032,19.1,1016,50,5.5,55,0.63,3,12,8
44678,2698,19.7,1016,49,5.4,47,0.65,2,13,8
44679,2711,19.7,1016,49,5.4,47,0.67,2,13,8
44680,1775,19.7,1016,49,5.4,47,0.68,2,13,8
